,Unnamed: 0,_id_id,deviceId,alarmType,recorded_at_value,recorded_at_hour,recorded_at_date,recorded_at_time,AM/PM,latitude,longitude,speed
2840,2840,14098,12DF03C6:19523068255842304686,FCW,1571676806816,4.53,2019-10-21,16:53:26,PM,9.492058753967283,76.34363555908203,0
2841,2841,9820,12DF03C6:19523068255842304686,HMW,1571677571846,5.06,2019-10-21,17:06:11,PM,9.543609619140623,76.32736206054688,0
2842,2842,4500,12DF03C6:19523068255842304686,HMW,1571677612822,5.06,2019-10-21,17:06:52,PM,9.550278663635254,76.32743072509766,0
2843,2843,836,12DF03C6:19523068255842304686,FCW,1571677776529,5.09,2019-10-21,17:09:36,PM,9.580283164978027,76.32758331298828,0
2844,2844,837,12DF03C6:19523068255842304686,FCW,1571677794657,5.09,2019-10-21,17:09:54,PM,9.581603050231934,76.32758331298828,0
2845,2845,13584,12DF03C6:19523068255842304686,HMW,1571677829840,5.1,2019-10-21,17:10:29,PM,9.586363792419434,76.32767486572266,0
2846,2846,4433,12DF03C6:19523068255842304686,HMW,1571677923832,5.12,2019-10-21,17:12:03,PM,9.59932804107666,76.32818603515625,0
2847,2847,3210,12DF03C6:19523068255842304686,FCW,1571678180656,5.16,2019-10-21,17:16:20,PM,9.650449752807617,76.33683776855469,0
2848,2848,4078,12DF03C6:19523068255842304686,HMW,1571678295814,5.18,2019-10-21,17:18:15,PM,9.672220230102539,76.3399658203125,0
2849,2849,6343,12DF03C6:19523068255842304686,HMW,1571678385658,5.19,2019-10-21,17:19:45,PM,9.683666229248047,76.33352661132812,0
2850,2850,5199,12DF03C6:19523068255842304686,HMW,1571678494843,5.21,2019-10-21,17:21:34,PM,9.692996978759766,76.32372283935547,0
2851,2851,3667,12DF03C6:19523068255842304686,FCW,1571678565647,5.22,2019-10-21,17:22:45,PM,9.701693534851074,76.31739807128906,0
2852,2852,845,12DF03C6:19523068255842304686,FCW,1571678853822,5.27,2019-10-21,17:27:33,PM,9.761427879333496,76.31787109375,0
2853,2853,6048,12DF03C6:19523068255842304686,HMW,1571678894820,5.28,2019-10-21,17:28:14,PM,9.768803596496582,76.31822967529297,0
2854,2854,7691,12DF03C6:19523068255842304686,FCW,1571678913632,5.28,2019-10-21,17:28:33,PM,9.772114753723145,76.318115234375,0
2855,2855,848,12DF03C6:19523068255842304686,HMW,1571678981831,5.29,2019-10-21,17:29:41,PM,9.785320281982422,76.31774139404297,0
2856,2856,6136,12DF03C6:19523068255842304686,HMW,1571679040836,5.3,2019-10-21,17:30:40,PM,9.79453182220459,76.31611633300781,0
2857,2857,3997,12DF03C6:19523068255842304686,HMW,1571680373413,5.52,2019-10-21,17:52:53,PM,9.967506408691406,76.31060028076172,0
2858,2858,855,12DF03C6:19523068255842304686,FCW,1571680524725,5.55,2019-10-21,17:55:24,PM,9.970085144042967,76.29884338378906,0
2859,2859,860,12DF03C6:19523068255842304686,HMW,1571682041808,6.2,2019-10-21,18:20:41,PM,10.0221529006958,76.30659484863281,0
2860,2860,864,12DF03C6:19523068255842304686,HMW,1571682160818,6.22,2019-10-21,18:22:40,PM,10.03765869140625,76.31497192382812,0
2861,2861,11397,12DF03C6:19523068255842304686,HMW,1571682239296,6.23,2019-10-21,18:23:59,PM,10.049445152282717,76.31900787353516,0
2862,2862,865,12DF03C6:19523068255842304686,HMW,1571682247341,6.24,2019-10-21,18:24:07,PM,10.05055332183838,76.3193130493164,0
2863,2863,868,12DF03C6:19523068255842304686,HMW,1571682467824,6.27,2019-10-21,18:27:47,PM,10.064680099487305,76.32672882080078,0
2864,2864,888,12DF03C6:19523068255842304686,HMW,1571684116824,6.55,2019-10-21,18:55:16,PM,10.245220184326172,76.3712158203125,0
2865,2865,11985,12DF03C6:19523068255842304686,HMW,1571684175810,6.56,2019-10-21,18:56:15,PM,10.252918243408203,76.36731719970703,0
2866,2866,1504,12DF03C6:19523068255842304686,HMW,1571685427826,7.17,2019-10-21,19:17:07,PM,10.404685020446776,76.27757263183594,0
2867,2867,3329,12DF03C6:19523068255842304686,HMW,1571685889851,7.24,2019-10-21,19:24:49,PM,10.462983131408693,76.2475814819336,0
2868,2868,1414,12DF03C6:19523068255842304686,HMW,1571685921824,7.25,2019-10-21,19:25:21,PM,10.462983131408693,76.2475814819336,0
2869,2869,901,12DF03C6:19523068255842304686,HMW,1571686070855,7.27,2019-10-21,19:27:50,PM,10.487799644470217,76.23832702636719,0
2870,2870,921,12DF03C6:19523068255842304686,HMW,1571688593824,8.09,2019-10-21,20:09:53,PM,10.625265121459961,76.09961700439453,0
2871,2871,11409,12DF03C6:19523068255842304686,HMW,1571688846818,8.14,2019-10-21,20:14:06,PM,10.650986671447754,76.06934356689453,0
2872,2872,7027,12DF03C6:19523068255842304686,HMW,1571689040827,8.17,2019-10-21,20:17:20,PM,10.673687934875488,76.08012390136719,0
2873,2873,923,12DF03C6:19523068255842304686,HMW,1571689085825,8.18,2019-10-21,20:18:05,PM,10.68045711517334,76.0848617553711,0
2874,2874,925,12DF03C6:19523068255842304686,HMW,1571689191821,8.19,2019-10-21,20:19:51,PM,10.691936492919922,76.09110260009766,0
2875,2875,2264,12DF03C6:19523068255842304686,HMW,1571689246836,8.2,2019-10-21,20:20:46,PM,10.700501441955566,76.091064453125,0
2876,2876,926,12DF03C6:19523068255842304686,HMW,1571689271844,8.21,2019-10-21,20:21:11,PM,10.703436851501463,76.08940887451172,0
2877,2877,928,12DF03C6:19523068255842304686,HMW,1571689542831,8.25,2019-10-21,20:25:42,PM,10.72352695465088,76.05654907226562,0
2878,2878,932,12DF03C6:19523068255842304686,HMW,1571690296831,8.38,2019-10-21,20:38:16,PM,10.79879379272461,76.00774383544922,0
2879,2879,6833,12DF03C6:19523068255842304686,HMW,1571691845821,9.04,2019-10-21,21:04:05,PM,10.89920139312744,75.99591827392578,0
2880,2880,951,12DF03C6:19523068255842304686,HMW,1571694278827,9.44,2019-10-21,21:44:38,PM,11.151670455932617,75.89427947998047,0
2881,2881,954,12DF03C6:19523068255842304686,HMW,1571694455827,9.47,2019-10-21,21:47:35,PM,11.163488388061523,75.87898254394531,0
2882,2882,4737,12DF03C6:19523068255842304686,FCW,1571694540658,9.49,2019-10-21,21:49:00,PM,11.172329902648926,75.87333679199219,0
2883,2883,981,12DF03C6:19523068255842304686,HMW,1571697637813,10.4,2019-10-21,22:40:37,PM,11.34147834777832,75.75822448730469,0
2884,2884,4971,12DF03C6:19523068255842304686,HMW,1571698062808,10.47,2019-10-21,22:47:42,PM,11.382635116577148,75.73655700683594,0
2885,2885,983,12DF03C6:19523068255842304686,HMW,1571698087827,10.48,2019-10-21,22:48:07,PM,11.384798049926758,75.73512268066406,0
2886,2886,5348,12DF03C6:19523068255842304686,FCW,1571705378609,12.49,2019-10-22,00:49:38,AM,11.924616813659668,75.35427856445312,0
2887,2887,1005,12DF03C6:19523068255842304686,HMW,1571705427277,12.5,2019-10-22,00:50:27,AM,11.929643630981445,75.3530502319336,0
2888,2888,1006,12DF03C6:19523068255842304686,HMW,1571705564250,12.52,2019-10-22,00:52:44,AM,11.936488151550293,75.3499984741211,0
2889,2889,11688,12DF03C6:19523068255842304686,HMW,1571705680261,12.54,2019-10-22,00:54:40,AM,11.944578170776367,75.34243774414062,0
2890,2890,1007,12DF03C6:19523068255842304686,FCW,1571705684680,12.54,2019-10-22,00:54:44,AM,11.945903778076172,75.34172058105469,0
2891,2891,5229,12DF03C6:19523068255842304686,HMW,1571705968253,12.59,2019-10-22,00:59:28,AM,11.987223625183105,75.31082153320312,0
2892,2892,1008,12DF03C6:19523068255842304686,HMW,1571705983249,12.59,2019-10-22,00:59:43,AM,11.988057136535645,75.31005096435547,0
2893,2893,1410,12DF03C6:19523068255842304686,HMW,1571706051303,1.0,2019-10-22,01:00:51,AM,11.994441986083984,75.30160522460938,0
2894,2894,10851,12DF03C6:19523068255842304686,HMW,1571706134806,1.02,2019-10-22,01:02:14,AM,11.998600006103516,75.29058074951172,0
2895,2895,1009,12DF03C6:19523068255842304686,FCW,1571706151712,1.02,2019-10-22,01:02:31,AM,12.000168800354006,75.28816223144531,0
2896,2896,1011,12DF03C6:19523068255842304686,HMW,1571706173282,1.02,2019-10-22,01:02:53,AM,12.003089904785154,75.285888671875,0
2897,2897,1013,12DF03C6:19523068255842304686,HMW,1571706207276,1.03,2019-10-22,01:03:27,AM,12.007756233215332,75.28205871582031,0
2898,2898,1014,12DF03C6:19523068255842304686,FCW,1571706272577,1.04,2019-10-22,01:04:32,AM,12.018088340759276,75.2734603881836,0
2899,2899,1015,12DF03C6:19523068255842304686,FCW,1571706361401,1.06,2019-10-22,01:06:01,AM,12.025899887084961,75.2664566040039,0
2900,2900,5068,12DF03C6:19523068255842304686,FCW,1571706943721,1.15,2019-10-22,01:15:43,AM,12.104443550109865,75.2255859375,0
2901,2901,1017,12DF03C6:19523068255842304686,FCW,1571706957523,1.15,2019-10-22,01:15:57,AM,12.105688095092773,75.22412109375,0
2902,2902,1019,12DF03C6:19523068255842304686,FCW,1571707433505,1.23,2019-10-22,01:23:53,AM,12.125929832458494,75.21672821044922,0
2903,2903,1020,12DF03C6:19523068255842304686,HMW,1571707673276,1.27,2019-10-22,01:27:53,AM,12.16364860534668,75.20489501953125,0
2904,2904,11145,12DF03C6:19523068255842304686,FCW,1571707715423,1.28,2019-10-22,01:28:35,AM,12.168538093566895,75.20104217529297,0
2905,2905,1021,12DF03C6:19523068255842304686,HMW,1571707947207,1.32,2019-10-22,01:32:27,AM,12.19029712677002,75.17639923095703,0
2906,2906,4924,12DF03C6:19523068255842304686,HMW,1571707967250,1.32,2019-10-22,01:32:47,AM,12.19038200378418,75.17433166503906,0
2907,2907,1034,12DF03C6:19523068255842304686,FCW,1571707982491,1.33,2019-10-22,01:33:02,AM,12.19044303894043,75.17249298095703,0
2908,2908,7913,12DF03C6:19523068255842304686,HMW,1571708113279,1.35,2019-10-22,01:35:13,AM,12.198630332946776,75.16329193115234,0
2909,2909,1023,12DF03C6:19523068255842304686,HMW,1571708313815,1.38,2019-10-22,01:38:33,AM,12.21958827972412,75.1619873046875,0
2910,2910,1024,12DF03C6:19523068255842304686,HMW,1571708329815,1.38,2019-10-22,01:38:49,AM,12.220033645629885,75.16101837158203,0
2911,2911,1025,12DF03C6:19523068255842304686,HMW,1571708333302,1.38,2019-10-22,01:38:53,AM,12.22049331665039,75.15995788574219,0
2912,2912,6119,12DF03C6:19523068255842304686,HMW,1571708445333,1.4,2019-10-22,01:40:45,AM,12.232526779174805,75.15453338623047,0
2913,2913,1028,12DF03C6:19523068255842304686,HMW,1571708520258,1.42,2019-10-22,01:42:00,AM,12.238641738891602,75.15025329589844,0
2914,2914,3186,12DF03C6:19523068255842304686,FCW,1571708931705,1.48,2019-10-22,01:48:51,AM,12.24290370941162,75.14559936523438,0
2915,2915,1029,12DF03C6:19523068255842304686,HMW,1571708985295,1.49,2019-10-22,01:49:45,AM,12.2439546585083,75.14196014404297,0
2916,2916,12303,12DF03C6:19523068255842304686,HMW,1571709193267,1.53,2019-10-22,01:53:13,AM,12.251214981079102,75.1244888305664,0
2917,2917,8878,12DF03C6:19523068255842304686,HMW,1571709201248,1.53,2019-10-22,01:53:21,AM,12.251803398132324,75.1235122680664,0
2918,2918,8602,12DF03C6:19523068255842304686,HMW,1571709216281,1.53,2019-10-22,01:53:36,AM,12.252389907836914,75.1224365234375,0
2919,2919,1030,12DF03C6:19523068255842304686,HMW,1571709402300,1.56,2019-10-22,01:56:42,AM,12.271490097045898,75.11201477050781,0
2920,2920,2607,12DF03C6:19523068255842304686,FCW,1571709532712,1.58,2019-10-22,01:58:52,AM,12.290446281433105,75.1044921875,0
2921,2921,1031,12DF03C6:19523068255842304686,FCW,1571709578579,1.59,2019-10-22,01:59:38,AM,12.300200462341307,75.10041809082031,0
2922,2922,8744,12DF03C6:19523068255842304686,HMW,1571709631258,2.0,2019-10-22,02:00:31,AM,12.30810546875,75.09626770019531,0
2923,2923,1037,12DF03C6:19523068255842304686,HMW,1571709867281,2.04,2019-10-22,02:04:27,AM,12.33082675933838,75.08222961425781,0
2924,2924,1040,12DF03C6:19523068255842304686,HMW,1571709877261,2.04,2019-10-22,02:04:37,AM,12.332101821899414,75.08171844482422,0
2925,2925,9316,12DF03C6:19523068255842304686,HMW,1571709959203,2.05,2019-10-22,02:05:59,AM,12.344536781311035,75.07498931884766,0
2926,2926,1041,12DF03C6:19523068255842304686,HMW,1571709996225,2.06,2019-10-22,02:06:36,AM,12.3507080078125,75.07260131835938,0
2927,2927,2395,12DF03C6:19523068255842304686,HMW,1571710013252,2.06,2019-10-22,02:06:53,AM,12.352071762084961,75.07176208496094,0
2928,2928,2665,12DF03C6:19523068255842304686,HMW,1571710136266,2.08,2019-10-22,02:08:56,AM,12.367451667785645,75.05928039550781,0
2929,2929,10177,12DF03C6:19523068255842304686,HMW,1571710157238,2.09,2019-10-22,02:09:17,AM,12.369108200073242,75.05801391601562,0
2930,2930,1042,12DF03C6:19523068255842304686,FCW,1571710354599,2.12,2019-10-22,02:12:34,AM,12.39391803741455,75.03800964355469,0
2931,2931,2645,12DF03C6:19523068255842304686,HMW,1571710599296,2.16,2019-10-22,02:16:39,AM,12.41526985168457,75.0221176147461,0
2932,2932,1749,12DF03C6:19523068255842304686,HMW,1571710639234,2.17,2019-10-22,02:17:19,AM,12.420283317565918,75.022216796875,0
2933,2933,1043,12DF03C6:19523068255842304686,FCW,1571710671585,2.17,2019-10-22,02:17:51,AM,12.424554824829102,75.02278137207031,0
2934,2934,1044,12DF03C6:19523068255842304686,HMW,1571710746281,2.19,2019-10-22,02:19:06,AM,12.43833827972412,75.02468872070312,0
2935,2935,5282,12DF03C6:19523068255842304686,HMW,1571710805241,2.2,2019-10-22,02:20:05,AM,12.445743560791016,75.02318572998047,0
2936,2936,1046,12DF03C6:19523068255842304686,HMW,1571710867251,2.21,2019-10-22,02:21:07,AM,12.454076766967773,75.02130126953125,0
2937,2937,7774,12DF03C6:19523068255842304686,FCW,1571710884605,2.21,2019-10-22,02:21:24,AM,12.454522132873535,75.01813507080078,0
2938,2938,9043,12DF03C6:19523068255842304686,FCW,1571710906697,2.21,2019-10-22,02:21:46,AM,12.455439567565918,75.01604461669922,0
2939,2939,1047,12DF03C6:19523068255842304686,FCW,1571711057807,2.24,2019-10-22,02:24:17,AM,12.474516868591307,75.00896453857422,0
2940,2940,1048,12DF03C6:19523068255842304686,HMW,1571711181273,2.26,2019-10-22,02:26:21,AM,12.494023323059082,75.00224304199219,0
2941,2941,1049,12DF03C6:19523068255842304686,HMW,1571711206269,2.26,2019-10-22,02:26:46,AM,12.496223449707033,75.00200653076172,0
2942,2942,1050,12DF03C6:19523068255842304686,HMW,1571711242271,2.27,2019-10-22,02:27:22,AM,12.499137878417967,74.99894714355469,0
2943,2943,8998,12DF03C6:19523068255842304686,HMW,1571711263242,2.27,2019-10-22,02:27:43,AM,12.50015640258789,74.99725341796875,0
2944,2944,1052,12DF03C6:19523068255842304686,HMW,1571712653225,2.5,2019-10-22,02:50:53,AM,12.524696350097654,74.97113800048828,0
2945,2945,1331,12DF03C6:19523068255842304686,HMW,1571712773819,2.52,2019-10-22,02:52:53,AM,12.535699844360352,74.96595001220703,0
2946,2946,1246,12DF03C6:19523068255842304686,HMW,1571713420287,3.03,2019-10-22,03:03:40,AM,12.592880249023438,74.94352722167969,0
2947,2947,1056,12DF03C6:19523068255842304686,HMW,1571713480803,3.04,2019-10-22,03:04:40,AM,12.598633766174315,74.9405746459961,0
2948,2948,12426,12DF03C6:19523068255842304686,FCW,1571713785568,3.09,2019-10-22,03:09:45,AM,12.635966300964355,74.92497253417969,0
2949,2949,13558,12DF03C6:19523068255842304686,FCW,1571713922596,3.12,2019-10-22,03:12:02,AM,12.655338287353516,74.91966247558594,0
2950,2950,1058,12DF03C6:19523068255842304686,FCW,1571713944620,3.12,2019-10-22,03:12:24,AM,12.656071662902832,74.9192123413086,0
2951,2951,1060,12DF03C6:19523068255842304686,HMW,1571714377249,3.19,2019-10-22,03:19:37,AM,12.688543319702148,74.90442657470703,0
2952,2952,5464,12DF03C6:19523068255842304686,HMW,1571714455254,3.2,2019-10-22,03:20:55,AM,12.697943687438965,74.9043960571289,0
2953,2953,1062,12DF03C6:19523068255842304686,FCW,1571714870701,3.27,2019-10-22,03:27:50,AM,12.726531982421875,74.88672637939453,0
2954,2954,8179,12DF03C6:19523068255842304686,FCW,1571715476689,3.37,2019-10-22,03:37:56,AM,12.750782012939453,74.87764739990234,0
2955,2955,1064,12DF03C6:19523068255842304686,HMW,1571715728219,3.42,2019-10-22,03:42:08,AM,12.770326614379885,74.86809539794922,0
2956,2956,1065,12DF03C6:19523068255842304686,HMW,1571715890202,3.44,2019-10-22,03:44:50,AM,12.79080295562744,74.85865020751953,0
2957,2957,1066,12DF03C6:19523068255842304686,HMW,1571715932197,3.45,2019-10-22,03:45:32,AM,12.796926498413086,74.85701751708984,0
2958,2958,1067,12DF03C6:19523068255842304686,HMW,1571715991323,3.46,2019-10-22,03:46:31,AM,12.804171562194824,74.85737609863281,0
2959,2959,1068,12DF03C6:19523068255842304686,HMW,1571716472292,3.54,2019-10-22,03:54:32,AM,12.85381317138672,74.86544036865234,0
2960,2960,10190,12DF03C6:19523068255842304686,HMW,1571716491178,3.54,2019-10-22,03:54:51,AM,12.855506896972654,74.86685180664062,0
2961,2961,1069,12DF03C6:19523068255842304686,HMW,1571716497284,3.54,2019-10-22,03:54:57,AM,12.855506896972654,74.86685180664062,0
2962,2962,1070,12DF03C6:19523068255842304686,HMW,1571716522209,3.55,2019-10-22,03:55:22,AM,12.858438491821287,74.86737823486328,0
2963,2963,1071,12DF03C6:19523068255842304686,FCW,1571716763635,3.59,2019-10-22,03:59:23,AM,12.868243217468262,74.86426544189453,0
2964,2964,8217,12DF03C6:19523068255842304686,FCW,1571716774539,3.59,2019-10-22,03:59:34,AM,12.86849308013916,74.86409759521484,0
2965,2965,3952,12DF03C6:19523068255842304686,FCW,1571716966799,4.02,2019-10-22,04:02:46,AM,12.878740310668945,74.86442565917969,0
2966,2966,7594,12DF03C6:19523068255842304686,HMW,1571717117316,4.05,2019-10-22,04:05:17,AM,12.889142036437988,74.85875701904297,0
2967,2967,1200,12DF03C6:19523068255842304686,PCW,1571747254775,12.27,2019-10-22,12:27:34,PM,12.88470458984375,74.84133911132812,0
2968,2968,1204,12DF03C6:19523068255842304686,FCW,1571747409802,12.3,2019-10-22,12:30:09,PM,12.88470458984375,74.84133911132812,0
2969,2969,1211,12DF03C6:19523068255842304686,PCW,1571747869807,12.37,2019-10-22,12:37:49,PM,12.88470458984375,74.84133911132812,0
2970,2970,8688,12DF03C6:19523068255842304686,HMW,1571747926210,12.38,2019-10-22,12:38:46,PM,12.88470458984375,74.84133911132812,0
2971,2971,1218,12DF03C6:19523068255842304686,FCW,1571748023644,12.4,2019-10-22,12:40:23,PM,12.88470458984375,74.84133911132812,0
2972,2972,11674,12DF03C6:19523068255842304686,FCW,1571748311505,12.45,2019-10-22,12:45:11,PM,12.88470458984375,74.84133911132812,0
2973,2973,1222,12DF03C6:19523068255842304686,HMW,1571748374817,12.46,2019-10-22,12:46:14,PM,12.88470458984375,74.84133911132812,0
2974,2974,1223,12DF03C6:19523068255842304686,HMW,1571748402816,12.46,2019-10-22,12:46:42,PM,12.88470458984375,74.84133911132812,0
2975,2975,2567,12DF03C6:19523068255842304686,FCW,1571748410083,12.46,2019-10-22,12:46:50,PM,12.88470458984375,74.84133911132812,0
2976,2976,1224,12DF03C6:19523068255842304686,HMW,1571748445833,12.47,2019-10-22,12:47:25,PM,12.88470458984375,74.84133911132812,0
2977,2977,4135,12DF03C6:19523068255842304686,HMW,1571748471467,12.47,2019-10-22,12:47:51,PM,12.88470458984375,74.84133911132812,0
2978,2978,1226,12DF03C6:19523068255842304686,HMW,1571748531812,12.48,2019-10-22,12:48:51,PM,12.88470458984375,74.84133911132812,0
2979,2979,1228,12DF03C6:19523068255842304686,HMW,1571748536809,12.48,2019-10-22,12:48:56,PM,12.88470458984375,74.84133911132812,0
2980,2980,8913,12DF03C6:19523068255842304686,HMW,1571748562337,12.49,2019-10-22,12:49:22,PM,12.88470458984375,74.84133911132812,0
2981,2981,1229,12DF03C6:19523068255842304686,HMW,1571748602352,12.5,2019-10-22,12:50:02,PM,12.88470458984375,74.84133911132812,0
2982,2982,1231,12DF03C6:19523068255842304686,HMW,1571748650311,12.5,2019-10-22,12:50:50,PM,12.88470458984375,74.84133911132812,0
2983,2983,2701,12DF03C6:19523068255842304686,HMW,1571748756816,12.52,2019-10-22,12:52:36,PM,12.88470458984375,74.84133911132812,0
2984,2984,2769,12DF03C6:19523068255842304686,HMW,1571748814822,12.53,2019-10-22,12:53:34,PM,12.88470458984375,74.84133911132812,0
2985,2985,1234,12DF03C6:19523068255842304686,FCW,1571748871812,12.54,2019-10-22,12:54:31,PM,12.88470458984375,74.84133911132812,0
2986,2986,7428,12DF03C6:19523068255842304686,HMW,1571748971312,12.56,2019-10-22,12:56:11,PM,12.88470458984375,74.84133911132812,0
2987,2987,3362,12DF03C6:19523068255842304686,FCW,1571749114633,12.58,2019-10-22,12:58:34,PM,12.88470458984375,74.84133911132812,0
2988,2988,1236,12DF03C6:19523068255842304686,FCW,1571749621654,1.07,2019-10-22,13:07:01,PM,12.88470458984375,74.84133911132812,0
2989,2989,7532,12DF03C6:19523068255842304686,FCW,1571750092650,1.14,2019-10-22,13:14:52,PM,12.88470458984375,74.84133911132812,0
2990,2990,3149,12DF03C6:19523068255842304686,FCW,1571750338713,1.18,2019-10-22,13:18:58,PM,12.88470458984375,74.84133911132812,0
2991,2991,3644,12DF03C6:19523068255842304686,HMW,1571750665838,1.24,2019-10-22,13:24:25,PM,12.88470458984375,74.84133911132812,0
2992,2992,4886,12DF03C6:19523068255842304686,FCW,1571750796682,1.26,2019-10-22,13:26:36,PM,12.88470458984375,74.84133911132812,0
2993,2993,1238,12DF03C6:19523068255842304686,HMW,1571750847829,1.27,2019-10-22,13:27:27,PM,12.88470458984375,74.84133911132812,0
2994,2994,1239,12DF03C6:19523068255842304686,HMW,1571750934826,1.28,2019-10-22,13:28:54,PM,12.88470458984375,74.84133911132812,0
2995,2995,14340,12DF03C6:19523068255842304686,HMW,1571750995833,1.29,2019-10-22,13:29:55,PM,12.88470458984375,74.84133911132812,0
